#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57654.75613231          5.16          0.20       173.210       -24.175       191.812        65.731
   57654.75804402          2.81          1.20       131.844        35.841       233.810       125.776
   57654.75843221          4.29          0.20        91.865       -13.546       274.000        76.455
   57654.76347101          5.52          0.20       106.417       -50.761       261.361        39.218
   57654.76414662          3.46          1.49        72.129        25.827       295.729       115.857
   57654.76959481          5.47          0.20        40.753       -49.639       329.185        40.439
   57654.77100737          3.54          0.69       326.005        12.928        44.385       103.010
   57654.77332694          4.63          0.28        29.274       -80.266       342.186         9.822
   57654.78219546          4.93          1.00        38.303       -18.032       336.132        72.048
   57654.78601606          2.90          1.57       115.182        44.273       260.534       134.231
   57654.78692309          2.94          1.96       319.105        38.730        57.069       128.806
