#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   55738.06885466          2.78          3.01       176.930        54.585       211.542       144.521
   55738.06914413          3.13          0.34       108.352        16.673       280.220       106.656
   55738.06932958          5.13          0.42        87.601       -39.775       301.116        50.233
   55738.07015101          2.75          0.41       121.093        22.602       267.836       112.571
   55738.07564881          2.93          0.99        63.353        30.880       327.551       120.913
   55738.07871544          2.81          0.72       172.823        59.886       219.198       149.823
   55738.07919053          5.28          0.98       108.792       -60.830       283.551        29.151
   55738.08197942          2.90          2.25       183.322        11.696       209.897       101.628
   55738.08296367          2.26          1.15       237.230        34.044       156.376       124.006
   55738.08358909          4.04          0.20        54.064       -18.160       339.758        71.885
   55738.08525522          4.15          0.49       207.365       -20.734       187.024        69.201
   55738.08714226          4.39          2.40       318.723       -19.474        76.339        70.576
   55738.09298704          3.22          0.20       344.305       -22.645        52.877        67.421
   55738.09377416          2.90          0.65       179.971        13.813       217.505       103.746
