#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57022.69843117          2.89          0.71         5.697        14.991        75.577       105.074
   57022.69854712          2.95          0.65       204.840         7.183       236.483        97.107
   57022.70234583          3.05          0.22       132.564        43.713       310.058       133.657
   57022.70326384          3.12          0.61        55.326        -2.304        27.692        87.745
   57022.70511148          2.84          1.17       229.123        11.082       214.579       101.026
   57022.70535949          4.53          0.25       154.210       -15.285       289.573        74.643
   57022.70581042          4.56          0.72       298.894       -19.186       145.025        70.851
   57022.70911153          2.89          2.88       150.348        54.764       294.717       144.690
   57022.71157899          5.65          0.81         7.811       -45.932        78.220        44.145
   57022.71757648          2.62          0.45       311.917         0.426       136.275        90.479
   57022.72124917          2.97          0.50       289.589        17.094       159.953       107.119
   57022.72654799          3.09          0.51       229.985        13.743       221.459       103.688
