#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57920.68455398          3.02          0.56        25.681        10.214       215.659       100.296
   57920.68953001          2.92          1.53        47.430        11.216       195.701       101.274
   57920.69014154          3.24          0.70       147.394        18.203        95.957       108.119
   57920.69145888          2.85          0.41       295.942        56.515       308.014       146.561
   57920.69317944          2.91          0.29       126.534        22.800       117.900       112.737
   57920.70571111          3.15          0.56        53.514        11.873       195.457       101.923
   57920.70650775          3.60          0.39       229.947        31.458        19.367       121.403
   57920.70973954          3.80          0.27       297.981        21.721       312.484       111.773
   57920.71832869          2.92          0.82       301.189        20.602       312.374       110.658
   57920.71919671          2.82          1.16         5.023        11.742       248.826       101.837
   57920.71983174          2.98          0.67       165.727         2.664        88.354        92.567
   57920.72015166          3.15          1.42         4.778         7.083       249.417        97.179
