#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56651.61908316          3.60          0.58       338.634         8.645        68.343        98.719
   56651.62001922          3.24          1.04       128.768        60.514       278.416       150.463
   56651.62108959          3.00          1.12       245.783        20.220       161.944       110.183
   56651.62129708          3.06          1.34        90.638        29.934       317.078       119.936
   56651.62206625          3.00          0.38        61.437        11.468       346.590       101.509
   56651.62889784          2.90          2.79       254.671        82.751       156.484       172.725
   56651.63163809          4.41          0.20       254.445       -37.751       157.005        52.226
   56651.63446902          2.56          1.57       350.216        63.495        62.344       153.579
   56651.63833602          4.49          0.20       351.274       -45.591        62.632        44.483
   56651.64310529          2.49          0.66       126.821         8.901       288.805        98.855
   56651.65043091          2.84          0.40       255.866        16.716       162.449       106.693
   56651.65189019          2.82          0.72       303.527        63.723       115.434       153.766
