#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57267.44834654          3.27          0.72        17.359         5.028       215.108        95.110
   57267.45309826          3.12          0.94        53.768        42.739       180.350       132.781
   57267.45457847          2.87          1.05        72.874         2.392       161.846        92.412
   57267.45510426          3.39          0.62       145.323        26.425        89.575       116.350
   57267.45593529          2.98          0.73        14.903        -0.194       220.306        89.890
   57267.46138366          4.60          0.20       263.085       -15.786       334.069        74.212
   57267.46159884          2.74          0.54        14.012        25.703       223.227       115.786
   57267.46293961          4.55          1.22       334.699       -33.949       263.016        56.135
   57267.46586838          2.82          0.59       231.028        12.299         7.788       102.253
   57267.46702669          5.72          0.28       143.687       -41.262        95.576        48.666
   57267.47476603          3.05          0.22        43.938        18.083       198.049       108.140
