#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56105.04485007          3.29          0.51        33.053        38.942       348.455       129.004
   56105.04694104          3.05          0.75       224.479        24.558       157.830       114.505
   56105.04768538          2.97          0.33       171.066        15.275       211.491       105.203
   56105.04943564          3.06          1.17        19.184         3.927         4.007        93.999
   56105.05003924          3.01          0.57         7.943        61.294        15.453       151.364
   56105.05481757          2.82          0.77        60.676         3.415       324.458        93.454
   56105.05553065          3.45          0.20       189.893        41.998       195.507       131.928
   56105.05610887          4.84          0.20        80.738       -76.473       305.188        13.544
   56105.06082704          5.07          0.20       213.746       -43.320       173.517        46.613
   56105.06181178          3.28          1.15       114.749        32.101       272.872       122.074
   56105.06402775          2.58          4.23       231.984        55.873       156.550       145.828
